School,Journal,Article,Author,Year,Volume
North Carolina State University,Journal on Computing,Performance of Skart: A skewness- and autoregression-adjusted batch means procedure for simulation analysis,"Ali Tafazzoli - Metron Aviation, Inc.
James R Wilson - North Carolina State University
Emily K Lada - SAS Institute Inc.
Natalie M Steiger - University of Maine at Orono",2011,23
North Carolina State University,Operations Research,Optimal allocation of surgery blocks to operating rooms under uncertainty,"Brian T Denton - North Carolina State University
Todd R Huschka - University of Massachusetts at Amherst
Andrew J Miller - IMB
Andrew J Miller - RealOpt
Todd R Huschka - Mayo Clinic
Andrew J Miller - Universite Bordeaux",2010,58
North Carolina State University,Operations Research,Assessing dynamic breast cancer screening policies,"Julie Simmons Ivy - North Carolina State University
Kathleen Diehl - University of Michigan at Ann Arbor
Lisa M Maillart - University of Pittsburgh
Scott Ransom - University of North Texas Health Science Center",2008,56
North Carolina State University,Journal on Computing,Efficient computation of overlapping variance estimators for simulation,"Christos Alexopoulos - Georgia Institute of Technology
David Goldsman - Georgia Institute of Technology
Christos Alexopoulos - Georgia Institute of Technology
David Goldsman - Georgia Institute of Technology
James R Wilson - North Carolina State University
James R Wilson - North Carolina State University
Natalie M Steiger - University of Maine at Orono
Nilay Tanik Argon - University of North Carolina at Chapel Hill
Nilay Tanik Argon - University of North Carolina at Chapel Hill
Gamze Tokol - Decision Analytics
Gamze Tokol - Decision Analytics",2007,19
North Carolina State University,Journal on Computing,An automated multiresolution procedure for modeling complex arrival processes,"James R Wilson - North Carolina State University
Michael E Kuhl - Rochester Institute of Technology
Sachin G Sumant - Rochester Institute of Technology",2006,18
North Carolina State University,Manufacturing and Service Operations Management,An Optimal Production and Shutdown Strategy when a Supplier Offers an Incentive Program,"Frank Chen - The Chinese University of Hong Kong (CUHK), Shatin
Xiuli Chao - North Carolina State University",2005,7
North Carolina State University,Journal on Computing,Testing the Nearest Kronecker Product Preconditioner on Markov Chains and Stochastic Automata Networks,"Amy N Langville - North Carolina State University
William J Stewart - North Carolina State University",2004,16
North Carolina State University,Management Science,Resource Allocation in Multisite Service Systems with Intersite Customer Flows,"Liming Liu - Hong Kong University of Science and Technology (HKUST)
Shaohui Zheng - Hong Kong University of Science and Technology (HKUST)
Xiuli Chao - North Carolina State University",2003,49
North Carolina State University,Management Science,An Improved Batch Means Procedure for Simulation Output Analysis,"James R Wilson - North Carolina State University
Natalie M Steiger - University of Maine at Orono",2002,48
North Carolina State University,Production and Operations Management,Scheduling Hybrid Flowshops in Printed Circuit Board Assembly Lines,"S.E. Elmaghraby - North Carolina State University
Z.H. Jin - Nagoya Institute of Technology
K Ohno - Nagoya Institute of Technology
T Ito - Nagoya Institute of Technology",2002,11
North Carolina State University,Operations Research,A MULTIPLICATIVE DECOMPOSITION PROPERTY OF THE SCREENING-AND-SELECTION PROCEDURES OF NELSON ET AL.,James R Wilson - North Carolina State University,2001,49
North Carolina State University,Journal on Computing,Convergence Properties of the Batch Means Method for Simulation Output Analysis,"James R Wilson - North Carolina State University
Natalie M Steiger - University of Maine at Orono",2001,13
North Carolina State University,Journal on Computing,A Revised Simplex Search Procedure for Stochastic Simulation Response Surface Optimization,"DAVID G HUMPHREY - Nortel Networks
James R Wilson - North Carolina State University",2000,12
North Carolina State University,Operations Research,Several Results on the Decision of Queueing Systems,"Xiuli Chao - North Carolina State University
Carlton H Scott - University of California at Irvine",2000,48
North Carolina State University,Operations Research,Correlation-induction techniques for estimating quantiles in simulation experiments,"Athanassois Avramidis - Cornell University
James R Wilson - North Carolina State University",1998,46
North Carolina State University,Management Science,Limit Theory for Performance Modeling of Future Event Set Algorithms,"Halim Damerdji - North Carolina State University
Peter W Glynn - Stanford University",1998,44
North Carolina State University,Management Science,Note. Satisfying Due Dates in Large Job Shops,"Denis Cormier - North Carolina State University
Thom J Hodgson - North Carolina State University
Andrew J Zozom - North Carolina State University
Alexander J Weintraub - North Carolina State University",1998,44
North Carolina State University,Operations Research,Ready time scheduling with stochastic service times,"Thom J Hodgson - North Carolina State University
Paul M Stanfield - North Carolina State University
Russel E King - North Carolina State University",1997,45
North Carolina State University,Operations Research,Integrated variance reduction strategies for simulation,"James R Wilson - North Carolina State University
Athanassois Avramidis - SABRE Decision Technologies",1996,44
North Carolina State University,Operations Research,Mean-square consistency of the variance estimator in steady-state simulation output analysis,Halim Damerdji - North Carolina State University,1995,43
North Carolina State University,Journal on Computing,A flexible method for estimating inverse distribution functions in simulation experiments,"James R Wilson - North Carolina State University
Athanassois Avramidis - SABRE Decision Technologies",1994,6
North Carolina State University,Journal on Computing,Experimental Evaluation of a Procedure for Estimating Nonhomogeneous Poisson Processes Having Cyclic Behavior.,"Sanghoon Lee - Kyung Won University
James R Wilson - North Carolina State University
Mary A Johnson - University of Illinois at Urbana-Champaign",1994,6
North Carolina State University,Operations Research,On the conservation law and the the performance space of single server systems,"Andres Weintraub - IBM T.J. Watson Research Center
Ioannis Viniotis - North Carolina State University",1994,42
North Carolina State University,Administrative Science Quarterly,Organizational survey nonresponse,"Jeffrey Leiter - North Carolina State University
Shealy Thompson - North Carolina State University
Donald Tomaskovic-Devey - North Carolina State University",1994,39
North Carolina State University,Journal of Consumer Research,Alcoholic beverage warnings in magazine and television advertisements,"Michael S Wogalter - North Carolina State University
Todd Barlow - Monterey Technologies",1993,20
North Carolina State University,Journal on Computing,Numerical experiments with iteration and aggregation for Markov chains,"Wei Wu - California Institute of Technology
William J Stewart - North Carolina State University",1992,4
North Carolina State University,Operations Research,Numerical methods in Markov chain modelling,"Bernard Philippe - IRISA
William J Stewart - North Carolina State University
Youcef Saad - University of Minnesota at Twin Cities",1992,40
North Carolina State University,Operations Research,Validation of simulation analysis methods for the Schruben - Margolin correlation induction strategy,"James R Wilson - North Carolina State University
Jeffrey D Tew - Virginia Tech / Virginia Polytechnic Institute and State University",1992,40
North Carolina State University,The Review of Financial Studies,Stock prices and volume,"George Tauchen - Duke University
A. R Gallant - North Carolina State University
Peter E Rossi - University of Chicago",1992,5
North Carolina State University,Operations Research,Single Aircraft Mid-Air Refueling Using Spherical Distances,"Abdulrahman Yamani - King Fahd University of Petroleum and Minerals
Thom J Hodgson - North Carolina State University
Louis A Martin-vega - University of Florida",1990,38
Syracuse University,Journal on Computing,On Aligning Non-Order-Associated Binary Decision Diagrams,"Alexey A Bochkarev - Technische Universitat Kaiserslautern / Technical University of Kaiserslautern
J Cole Smith - Syracuse University",2023,35
Syracuse University,Operations Research,The Shortest Path Interdiction Problem with Randomized Interdiction Strategies: Complexity and Algorithms,"Tim Holzmann - Air Force Institute of Technology
J Cole Smith - Syracuse University",2021,69
Syracuse University,Operations Research,On the Consistent Path Problem,"David Bergman - University of Connecticut
Leonardo Lozano - University of Cincinnati
J Cole Smith - Syracuse University",2020,68
Syracuse University,Journal of Financial Economics,Trading networks and liquidity provision,"Ethan Cohen-Cole - Econ One Research
Eleonora Patacchini - Einaudi Institue for Economics
Eleonora Patacchini - Centre for Economic Policy Research (CEPR)
Eleonora Patacchini - Syracuse University
Andrei Kirilenko - Massachusetts Institute of Technology (MIT)",2014,113
Syracuse University,Journal of Finance,"Outsourcing Mutual Fund Management: Firm Boundaries, Incentives, and Performance","Harrison Hong - Princeton University
Jeffrey D Kubik - Syracuse University
Joseph Chen - University of California at Davis
Wenxi Jiang - Yale University",2013,68
